INSERT INTO
   AB_test.Metrics (User_ID, first_metric, second_metric)
VALUES
(14436, 309, 380),
(25644, 323, 781),
(4978, 970, 283),
(11557, 941, 299),
(310, 753, 125),
(8591, 441, 945),
(8682, 669, 264),
(5622, 938, 349),
(28518, 362, 965),
(22312, 612, 855),
(21869, 340, 121),
(2438, 474, 326),
(2170, 998, 302),
(2110, 307, 316),
(26043, 740, 830),
(14852, 806, 550),
(19386, 844, 478),
(16231, 441, 187),
(5036, 436, 318),
(21113, 361, 264),
(20332, 190, 430),
(2536, 838, 162),
(16392, 977, 925),
(26080, 713, 347),
(1480, 201, 859),
(13056, 619, 128),
(5303, 894, 339),
(14978, 171, 868),
(9065, 907, 399),
(23378, 261, 910),
(25533, 467, 158),
(16709, 833, 981),
(9432, 780, 809),
(27122, 299, 729),
(20043, 457, 604),
(24527, 398, 110),
(29272, 904, 781),
(20866, 358, 183),
(12566, 371, 538),
(4773, 429, 695),
(20334, 799, 494),
(1853, 745, 366),
(25411, 440, 884),
(27609, 686, 454),
(5206, 463, 305),
(12205, 778, 543),
(20457, 549, 391),
(19479, 888, 841),
(11131, 699, 267),
(21602, 289, 927),
(12140, 634, 959),
(25712, 975, 602),
(20795, 582, 506),
(7908, 399, 844),
(25176, 581, 639),
(8451, 128, 838),
(19109, 412, 272),
(16550, 204, 334),
(29397, 259, 141),
(12887, 478, 426),
(25106, 975, 474),
(10453, 670, 487),
(18961, 331, 578),
(28536, 895, 648),
(1309, 940, 921),
(11142, 973, 741),
(17533, 891, 916),
(4382, 472, 547),
(29965, 381, 859),
(24187, 293, 849),
(23424, 549, 247),
(2798, 137, 365),
(10890, 690, 369),
(8321, 533, 372),
(16853, 410, 611),
(10618, 180, 593),
(28526, 601, 178),
(10042, 958, 111),
(12417, 492, 542),
(13881, 370, 333),
(19920, 502, 104),
(3471, 464, 277),
(8656, 276, 512),
(3155, 674, 113),
(12016, 633, 176),
(7196, 301, 410),
(21669, 380, 913),
(9357, 955, 957),
(17737, 391, 860),
(10380, 273, 316),
(14234, 693, 588),
(27213, 649, 831),
(25303, 254, 903),
(19246, 590, 623),
(27993, 824, 511),
(8094, 241, 502),
(9894, 544, 287),
(22364, 178, 701),
(10498, 805, 502),
(495, 134, 444),
(4988, 487, 512),
(24499, 765, 436),
(25858, 184, 131),
(21413, 919, 191),
(18772, 714, 316),
(6840, 821, 740),
(4844, 173, 110),
(26159, 357, 625),
(14654, 345, 924),
(8201, 703, 538),
(6576, 780, 899),
(10654, 282, 529),
(16447, 900, 977),
(4865, 521, 609),
(5401, 175, 213),
(1927, 479, 394),
(11096, 830, 325),
(27859, 436, 998),
(29363, 663, 809),
(13954, 664, 897),
(4905, 101, 754),
(6093, 796, 507),
(5028, 484, 552),
(28646, 687, 894),
(9467, 102, 846),
(13064, 696, 736),
(3128, 755, 517),
(29243, 119, 136),
(13035, 898, 304),
(27552, 519, 795),
(12124, 591, 218),
(19572, 340, 996),
(14004, 898, 938),
(5817, 272, 267),
(8722, 335, 435),
(2433, 849, 854),
(18279, 394, 939),
(7472, 538, 625),
(10607, 529, 668),
(24061, 895, 953),
(21693, 279, 544),
(7979, 794, 706),
(1437, 270, 161),
(11511, 910, 626),
(21498, 900, 953),
(13257, 863, 151),
(19427, 699, 945),
(7842, 461, 166),
(20589, 119, 272),
(4536, 609, 104),
(929, 312, 105),
(24062, 598, 736),
(29205, 871, 244),
(10190, 776, 689),
(2184, 896, 558),
(24921, 560, 895),
(25556, 969, 332),
(28213, 251, 159),
(10886, 877, 620),
(4484, 594, 970),
(24506, 423, 343),
(5798, 254, 736),
(29886, 861, 931),
(8725, 630, 423),
(1696, 854, 289),
(27118, 912, 878),
(25489, 271, 597),
(10889, 269, 640),
(28475, 662, 540),
(26650, 774, 863),
(21092, 532, 395),
(9406, 210, 555),
(785, 196, 320),
(6101, 342, 517),
(9176, 971, 647),
(21518, 509, 960),
(1447, 726, 678),
(4514, 266, 944),
(8096, 426, 777),
(13096, 704, 791),
(24766, 281, 982),
(2128, 186, 746),
(27370, 893, 253),
(22271, 767, 298),
(22941, 368, 192),
(13908, 159, 886),
(16355, 878, 226),
(6396, 730, 906),
(22393, 849, 260),
(11586, 201, 733),
(16679, 339, 737),
(7157, 870, 238),
(29812, 181, 709),
(14451, 460, 795),
(11509, 500, 923),
(10316, 546, 970),
(9821, 715, 368),
(9654, 258, 848),
(26160, 811, 319),
(8809, 614, 237),
(6205, 602, 258),
(29392, 996, 577),
(10727, 295, 359),
(18926, 721, 900),
(6121, 662, 505),
(8900, 579, 272),
(28423, 866, 571),
(12765, 560, 267),
(25416, 288, 543),
(13355, 431, 614),
(8552, 751, 868),
(29406, 207, 760),
(19637, 342, 467),
(22295, 620, 810),
(29715, 334, 904),
(28620, 899, 873),
(22934, 940, 537),
(15885, 838, 268),
(15909, 843, 941),
(28628, 708, 239),
(21361, 957, 719),
(26948, 710, 682),
(21566, 680, 826),
(28770, 658, 473),
(15668, 935, 768),
(1676, 236, 687),
(14351, 564, 754),
(29524, 892, 866),
(21769, 807, 756),
(8296, 200, 693),
(7525, 218, 639),
(11402, 726, 894),
(12513, 453, 383),
(25939, 776, 549),
(26711, 875, 435),
(24287, 286, 268),
(25511, 709, 897),
(10371, 976, 196),
(2631, 895, 741),
(22581, 303, 234),
(22121, 832, 887),
(14620, 658, 856),
(24248, 252, 906),
(18221, 976, 286),
(24418, 449, 875),
(26099, 750, 579),
(4876, 904, 794),
(22355, 482, 473),
(23677, 814, 571),
(18721, 297, 104),
(8001, 813, 263),
(4042, 772, 312),
(11562, 343, 629),
(11454, 581, 140),
(22631, 282, 144),
(22019, 858, 566),
(3079, 783, 422),
(21819, 884, 954),
(4756, 640, 281),
(4654, 857, 885),
(14920, 557, 998),
(19381, 260, 375),
(20914, 439, 786),
(29405, 219, 685),
(13930, 581, 964),
(27339, 573, 846),
(5871, 453, 870),
(5897, 297, 664),
(12384, 300, 268),
(3619, 659, 424),
(21906, 107, 340),
(11020, 545, 324),
(22064, 880, 119),
(14735, 168, 831),
(17729, 829, 546),
(14732, 217, 425),
(4063, 702, 181),
(14778, 985, 675),
(12764, 936, 732),
(20986, 455, 140),
(6713, 567, 238),
(10107, 674, 930),
(27270, 900, 976),
(11709, 180, 713),
(17507, 428, 536),
(230, 693, 873),
(11773, 461, 392),
(357, 906, 291),
(28230, 144, 143),
(26774, 884, 128),
(12105, 778, 359),
(27781, 783, 355),
(19509, 761, 385),
(12619, 452, 379),
(2746, 351, 322),
(8896, 690, 517),
(29441, 277, 628),
(20251, 272, 494),
(18885, 678, 967),
(18414, 687, 471),
(26158, 707, 900),
(11460, 421, 307),
(22686, 339, 607),
(26177, 314, 712),
(22580, 451, 564),
(8113, 584, 394),
(15323, 253, 276),
(8606, 491, 896),
(11733, 730, 913),
(16321, 378, 688),
(10171, 679, 536),
(15284, 715, 260),
(6793, 203, 970),
(23945, 651, 584),
(774, 934, 362),
(24133, 838, 839),
(5018, 979, 110),
(6533, 466, 194),
(16266, 678, 423),
(27932, 572, 683),
(26422, 365, 999),
(1835, 380, 281),
(6645, 731, 535),
(9887, 874, 366),
(25493, 198, 936),
(4245, 900, 881),
(29008, 513, 324),
(28607, 370, 598),
(278, 169, 568),
(8095, 729, 938),
(18887, 121, 128),
(23763, 473, 455),
(15865, 170, 230),
(2635, 327, 680),
(284, 642, 534),
(3140, 528, 697),
(29461, 250, 995),
(18830, 519, 871),
(26776, 315, 957),
(16856, 228, 485),
(16826, 228, 176),
(12195, 904, 861),
(3752, 260, 396),
(18777, 876, 486),
(5667, 361, 721),
(9796, 731, 551),
(26110, 576, 571),
(2608, 223, 482),
(20829, 526, 538),
(14388, 234, 783),
(3129, 871, 801),
(11030, 995, 422),
(9359, 680, 159),
(28670, 820, 413),
(140, 285, 285),
(26177, 563, 547),
(11740, 447, 919),
(9177, 179, 475),
(13710, 946, 126),
(27070, 178, 601),
(6873, 150, 141),
(26176, 633, 470),
(8564, 630, 404),
(8242, 722, 651),
(9666, 724, 441),
(1879, 549, 367),
(28789, 920, 512),
(7011, 969, 235),
(6969, 299, 819),
(13421, 953, 416),
(24167, 372, 337),
(3264, 811, 731),
(19205, 592, 834),
(9221, 483, 687),
(11667, 854, 465),
(28918, 255, 591),
(1841, 351, 483),
(3917, 998, 645),
(19058, 996, 889),
(20728, 680, 712),
(23202, 940, 147),
(1002, 393, 983),
(16550, 528, 745),
(1823, 229, 538),
(4371, 685, 539),
(17117, 728, 570),
(24081, 838, 516),
(25380, 859, 155),
(1101, 638, 474),
(12138, 263, 712),
(28453, 402, 767),
(8413, 201, 842),
(27731, 982, 156),
(27631, 320, 510),
(8408, 572, 453),
(8635, 321, 376),
(11363, 428, 415),
(22746, 341, 163),
(10579, 673, 148),
(11238, 609, 115),
(4478, 915, 237),
(1037, 446, 459),
(6399, 613, 780),
(25363, 107, 755),
(15891, 455, 322),
(19236, 439, 143),
(3367, 550, 132),
(2144, 476, 782),
(10269, 559, 270),
(15568, 390, 418),
(1758, 516, 633),
(2845, 200, 295),
(18745, 386, 908),
(5775, 992, 936),
(13776, 901, 825),
(20346, 520, 389),
(23438, 540, 886),
(23673, 465, 808),
(20163, 969, 542),
(10695, 808, 640),
(16734, 153, 340),
(12198, 188, 267),
(13771, 330, 108),
(28302, 768, 814),
(17025, 926, 239),
(4572, 988, 496),
(22532, 126, 695),
(275, 683, 866),
(2550, 555, 923),
(29927, 612, 452),
(16534, 553, 980),
(4182, 557, 970),
(3903, 640, 344),
(20620, 235, 441),
(28318, 346, 599),
(3011, 972, 775),
(4461, 279, 464),
(3239, 221, 935),
(15987, 993, 721),
(5042, 669, 363),
(29082, 189, 721),
(22061, 758, 475),
(12074, 576, 865),
(22584, 402, 914),
(21473, 673, 656),
(20174, 198, 419),
(19615, 285, 694),
(13073, 317, 658),
(19522, 127, 529),
(27555, 309, 798),
(643, 120, 309),
(14371, 334, 345),
(2448, 751, 398),
(17202, 431, 537),
(10745, 209, 502),
(16440, 904, 330),
(8388, 547, 722),
(8394, 217, 375),
(28014, 246, 938),
(17475, 738, 475),
(7271, 520, 785),
(13293, 699, 593),
(19615, 377, 362),
(17621, 774, 867),
(12804, 561, 639),
(27465, 284, 806),
(3940, 786, 423),
(27356, 629, 655),
(25033, 622, 804),
(27217, 608, 156),
(5642, 377, 639),
(26641, 285, 253),
(11002, 613, 585),
(17826, 150, 489),
(11673, 866, 350),
(7371, 470, 501),
(7510, 314, 444),
(3212, 809, 153),
(20620, 931, 166),
(28492, 667, 368),
(5878, 218, 685),
(28212, 705, 245),
(27045, 989, 629),
(406, 955, 910),
(18962, 480, 237),
(15513, 247, 436),
(28627, 768, 856),
(25116, 671, 728),
(6477, 206, 645),
(8904, 590, 647),
(16847, 659, 148),
(9505, 989, 258),
(25465, 213, 260),
(27074, 353, 299),
(23204, 864, 748),
(6667, 957, 501),
(8154, 154, 867),
(28066, 669, 635),
(29339, 744, 778),
(23849, 631, 325),
(8704, 738, 390),
(11051, 807, 810),
(700, 263, 459),
(7137, 252, 777),
(22748, 172, 275),
(11020, 900, 692),
(24891, 829, 845),
(10451, 302, 657),
(15561, 809, 237),
(9736, 387, 457),
(15224, 470, 921),
(28171, 576, 790),
(4952, 631, 340),
(16809, 436, 363),
(460, 351, 535),
(3735, 253, 232),
(27063, 456, 918),
(19575, 544, 140),
(8414, 492, 973),
(3523, 383, 664),
(25142, 486, 481),
(2735, 153, 149),
(20012, 404, 527),
(28531, 342, 626),
(2241, 117, 358),
(20940, 688, 862),
(2899, 743, 236),
(1604, 649, 535),
(7583, 795, 551),
(9141, 961, 583),
(19768, 418, 605),
(2376, 508, 236),
(24666, 247, 669),
(111, 333, 270),
(23668, 879, 407),
(25305, 211, 396),
(4702, 604, 539),
(5258, 224, 275),
(21460, 997, 204),
(11737, 996, 332),
(15002, 401, 490),
(23174, 200, 208),
(8256, 790, 110),
(21992, 575, 279),
(10067, 158, 620),
(16940, 593, 515),
(10431, 128, 150),
(19533, 428, 963),
(20931, 604, 552),
(8034, 448, 145),
(9848, 456, 407),
(11840, 558, 397),
(7609, 234, 865),
(14572, 170, 711),
(26326, 123, 607),
(21380, 411, 789),
(28039, 272, 241),
(16539, 288, 392),
(27707, 537, 831),
(16855, 262, 623),
(12509, 705, 938),
(13986, 511, 349),
(16717, 703, 463),
(5843, 623, 609),
(5908, 404, 334),
(25126, 468, 458),
(3879, 847, 499),
(16390, 429, 573),
(17142, 901, 144),
(18309, 998, 678),
(25534, 385, 560),
(5308, 300, 946),
(13473, 761, 472),
(25152, 380, 966),
(20725, 947, 789),
(16254, 150, 250),
(16145, 435, 578),
(11691, 723, 379),
(24023, 322, 362),
(12979, 250, 782),
(3289, 396, 543),
(23229, 571, 211),
(29878, 189, 675),
(20247, 890, 257),
(556, 892, 447),
(4131, 175, 559),
(14813, 518, 818),
(13817, 955, 319),
(13500, 115, 156),
(18788, 882, 946),
(15140, 544, 897),
(1593, 339, 349),
(9044, 634, 101),
(25527, 302, 352),
(318, 478, 528),
(17153, 674, 518),
(5498, 606, 793),
(18633, 260, 209),
(24844, 420, 241),
(3028, 955, 779),
(7249, 537, 532),
(8312, 918, 774),
(10038, 867, 981),
(22733, 807, 341),
(6020, 456, 955),
(20216, 195, 589),
(28014, 706, 566),
(165, 513, 622),
(10854, 485, 918),
(16009, 689, 415),
(3895, 665, 190),
(741, 621, 969),
(19504, 699, 700),
(4891, 939, 288),
(24054, 356, 923),
(27797, 989, 797),
(27114, 340, 356),
(10397, 237, 191),
(9382, 243, 363),
(18198, 863, 657),
(20764, 688, 769),
(7687, 758, 506),
(15675, 314, 938),
(10111, 937, 454),
(25171, 383, 411),
(3717, 914, 416),
(11000, 876, 439),
(4659, 520, 838),
(19932, 329, 635),
(29767, 191, 605),
(1965, 299, 970),
(24819, 467, 700),
(8628, 475, 146),
(16782, 814, 773),
(18004, 796, 126),
(9117, 939, 628),
(3222, 402, 364),
(14062, 993, 474),
(11860, 868, 508),
(15526, 887, 102),
(2503, 127, 532),
(11913, 260, 171),
(4336, 234, 168),
(29390, 170, 795),
(28954, 899, 180),
(27820, 163, 645),
(6620, 666, 986),
(2937, 108, 869),
(17414, 622, 973),
(4671, 176, 699),
(13333, 518, 150),
(10587, 478, 373),
(7340, 184, 644),
(245, 258, 745),
(9791, 191, 800),
(17865, 912, 189),
(22953, 423, 675),
(16142, 653, 199),
(9390, 870, 955),
(28097, 822, 203),
(8109, 814, 596),
(19352, 934, 165),
(19388, 568, 932),
(25648, 721, 426),
(29195, 471, 854),
(20233, 440, 573),
(23809, 123, 203),
(5280, 583, 330),
(27906, 987, 574),
(2314, 420, 632),
(10267, 363, 633),
(20366, 993, 859),
(26038, 666, 220),
(2214, 451, 491),
(10752, 474, 866),
(26878, 278, 347),
(19067, 846, 905),
(13512, 736, 200),
(2022, 236, 520),
(23918, 335, 409),
(25828, 735, 113),
(11716, 669, 176),
(16813, 424, 602),
(24083, 409, 100),
(28685, 355, 166),
(26242, 507, 696),
(25694, 481, 553),
(18938, 908, 994),
(29071, 615, 887),
(3376, 424, 628),
(15798, 516, 124),
(6909, 496, 189),
(7913, 779, 816),
(12370, 350, 655),
(8619, 657, 490),
(14492, 427, 388),
(28890, 644, 581),
(13344, 142, 876),
(4429, 917, 916),
(3355, 221, 749),
(11398, 147, 612),
(10419, 786, 885),
(25845, 688, 639),
(13826, 752, 274),
(15906, 108, 333),
(8370, 345, 279),
(16055, 853, 862),
(418, 273, 984),
(15401, 840, 673),
(2447, 325, 311),
(9707, 547, 452),
(5458, 768, 485),
(2824, 387, 209),
(14865, 663, 801),
(8114, 534, 137),
(9966, 711, 455),
(1611, 761, 509),
(17993, 333, 187),
(16437, 869, 200),
(10083, 946, 165),
(11391, 768, 934),
(2346, 563, 289),
(15134, 551, 200),
(6132, 674, 777),
(17, 623, 787),
(6721, 626, 979),
(19045, 292, 393),
(12961, 540, 996),
(2935, 364, 316),
(4970, 592, 780),
(4454, 307, 760),
(12547, 836, 693),
(5286, 198, 117),
(9970, 359, 473),
(3160, 400, 361),
(15782, 446, 915),
(17682, 814, 553),
(20064, 734, 614),
(871, 599, 796),
(17640, 616, 250),
(4696, 900, 255),
(23845, 818, 208),
(9402, 673, 527),
(4404, 261, 555),
(2100, 171, 203),
(29823, 282, 944),
(4748, 867, 199),
(13304, 404, 376),
(21489, 973, 680),
(21153, 455, 813),
(10948, 781, 577),
(17818, 281, 223),
(26093, 977, 110),
(27790, 223, 176),
(1075, 353, 159),
(4807, 277, 565),
(148, 252, 200),
(20366, 166, 750),
(5865, 467, 957),
(27023, 157, 727),
(11461, 992, 957),
(4716, 537, 888),
(21699, 549, 251),
(13685, 752, 863),
(21191, 541, 823),
(9576, 570, 962),
(29222, 540, 170),
(15249, 889, 791),
(22045, 677, 757),
(3927, 770, 198),
(27181, 515, 608),
(27481, 601, 284),
(19531, 706, 285),
(26645, 174, 427),
(23370, 583, 963),
(23420, 437, 281),
(22917, 880, 792),
(15064, 564, 677),
(4672, 464, 754),
(6116, 699, 371),
(16568, 410, 189),
(9761, 870, 984),
(7346, 224, 166),
(8124, 901, 436),
(18229, 766, 734),
(23152, 789, 904),
(25353, 921, 465),
(18718, 123, 529),
(23386, 658, 437),
(28106, 421, 271),
(17894, 906, 395),
(4983, 471, 978),
(9191, 786, 941),
(2372, 324, 597),
(7538, 948, 181),
(4760, 528, 750),
(17362, 921, 475),
(8644, 721, 531),
(1251, 284, 342),
(12364, 289, 955),
(23205, 137, 356),
(9241, 804, 469),
(25770, 629, 898),
(4624, 228, 448),
(27010, 157, 258),
(756, 879, 532),
(5260, 632, 691),
(5500, 959, 199),
(16171, 234, 833),
(11030, 453, 864),
(21124, 256, 217),
(5227, 695, 458),
(8491, 323, 966),
(11592, 260, 628),
(11142, 749, 356),
(22221, 757, 985),
(19145, 325, 690),
(16720, 429, 691),
(25647, 538, 814),
(8451, 975, 337),
(1446, 462, 341),
(7923, 196, 137),
(2180, 465, 216),
(22238, 770, 355),
(7407, 288, 616),
(27863, 468, 574),
(4233, 645, 268),
(12377, 719, 1000),
(21116, 603, 618),
(29549, 511, 805),
(28839, 860, 240),
(9600, 906, 279),
(1790, 844, 716),
(1288, 457, 877),
(28449, 336, 552),
(11776, 463, 298),
(9382, 245, 928),
(8585, 404, 372),
(17341, 698, 530),
(21752, 510, 255),
(2429, 572, 330),
(24021, 139, 733),
(22915, 197, 522),
(26526, 686, 844),
(23312, 153, 314),
(16987, 527, 922),
(18645, 112, 312),
(7271, 756, 911),
(8037, 142, 118),
(19331, 267, 567),
(7909, 363, 757),
(298, 703, 921),
(10614, 545, 432),
(521, 103, 740),
(24530, 272, 673),
(9404, 103, 371),
(6796, 476, 259),
(25436, 354, 120),
(5752, 292, 664),
(24368, 894, 941),
(12267, 655, 760),
(15166, 627, 808),
(14425, 637, 689),
(6961, 956, 916),
(8792, 416, 689),
(22057, 173, 223),
(17818, 705, 371),
(3081, 184, 982),
(3468, 282, 434),
(4591, 990, 333),
(22985, 433, 594),
(21010, 312, 918),
(9188, 125, 549),
(23313, 172, 469),
(18827, 742, 229),
(16697, 975, 664),
(8105, 133, 357),
(3658, 187, 189),
(15093, 397, 656),
(11603, 342, 188),
(25653, 307, 466),
(5809, 883, 349),
(21645, 604, 816),
(15158, 963, 397),
(17361, 790, 276),
(6475, 962, 255),
(28877, 659, 577),
(18927, 511, 527),
(22589, 179, 681),
(26761, 988, 653),
(25840, 723, 309),
(8767, 532, 501),
(28378, 228, 939),
(14783, 221, 567),
(9425, 788, 521),
(726, 796, 334),
(4569, 727, 232),
(29193, 703, 155),
(20184, 611, 952),
(25529, 783, 740),
(11768, 732, 801),
(17718, 186, 897),
(28896, 245, 263),
(11168, 432, 641),
(23094, 540, 327),
(3410, 363, 696),
(1599, 820, 443),
(13697, 605, 524),
(1807, 169, 267),
(27109, 424, 995),
(10694, 337, 513),
(12666, 581, 919),
(6052, 433, 858),
(16656, 549, 619),
(2225, 432, 245),
(7516, 108, 970),
(3746, 272, 639),
(28964, 323, 932),
(12766, 931, 875),
(24188, 695, 612),
(3394, 853, 542),
(21825, 811, 156),
(25991, 468, 401),
(10705, 840, 116),
(26330, 552, 823),
(6963, 474, 798),
(23199, 205, 135),
(13834, 443, 556),
(25557, 820, 738),
(17843, 244, 901),
(28423, 527, 720),
(9198, 259, 248),
(7829, 684, 206),
(14988, 915, 242),
(20980, 190, 662),
(25635, 988, 236),
(7064, 997, 302),
(17214, 122, 966),
(23945, 536, 848),
(28931, 141, 411),
(25429, 320, 973),
(22844, 186, 472),
(16492, 138, 850),
(28882, 286, 643),
(3725, 150, 821),
(2303, 960, 534),
(20726, 895, 894),
(12467, 861, 400),
(13625, 481, 506),
(28045, 311, 944),
(1233, 935, 231),
(2874, 749, 849),
(14188, 263, 320),
(20495, 622, 352),
(863, 525, 208),
(12023, 291, 365),
(21222, 795, 405),
(5158, 375, 114),
(24186, 766, 774),
(5323, 619, 573),
(1900, 964, 420),
(7054, 899, 356),
(4189, 170, 432),
(704, 242, 200),
(9281, 836, 111),
(3716, 288, 874),
(1312, 128, 448),
(18485, 544, 123),
(2586, 464, 998),
(12664, 589, 201),
(17188, 885, 916),
(3569, 719, 395),
(27824, 434, 759),
(14696, 970, 944),
(25831, 234, 953),
(314, 359, 579),
(28267, 870, 448),
(22225, 480, 800),
(23133, 761, 262),
(2057, 747, 952),
(11064, 391, 958),
(28541, 425, 166),
(28746, 494, 365),
(8564, 806, 926),
(9737, 682, 111),
(6093, 206, 729),
(25628, 361, 546),
(12882, 932, 401),
(23573, 919, 838),
(25516, 882, 218),
(5853, 755, 274),
(4750, 281, 851),
(24034, 210, 546),
(24848, 335, 541),
(14654, 947, 513),
(25634, 456, 526),
(1787, 717, 631),
(15838, 299, 167),
(9378, 796, 651),
(2642, 579, 839),
(11275, 488, 682),
(8690, 885, 354),
(17336, 177, 832),
(27833, 618, 779),
(4789, 630, 292),
(26374, 139, 281),
(3677, 940, 236),
(18981, 765, 258),
(27222, 237, 503),
(15412, 834, 970),
(21573, 460, 573),
(27033, 698, 185),
(21605, 709, 897),
(12919, 359, 678),
(15113, 856, 768),
(18005, 407, 361),
(1377, 874, 309),
(2584, 119, 867),
(19966, 580, 684),
(14363, 992, 256),
(16400, 289, 990),
(9683, 631, 217),
(11452, 924, 864),
(17507, 618, 215),
(6968, 959, 598),
(5696, 138, 979),
(13532, 542, 407),
(19682, 939, 946),
(23608, 727, 271),
(7042, 611, 609),
(17340, 332, 772),
(153, 350, 731),
(14471, 116, 743),
(2716, 600, 207),
(8131, 881, 608),
(16149, 388, 217),
(4689, 440, 420),
(3115, 559, 393),
(21255, 259, 762),
(11758, 745, 877),
(220, 147, 831),
(17347, 857, 891),
(29210, 812, 462),
(12347, 523, 667),
(15133, 671, 241),
(15112, 515, 677),
(203, 253, 772),
(8439, 872, 822),
(15685, 742, 725),
(11885, 778, 122),
(22959, 676, 491),
(1230, 980, 686),
(29649, 909, 248),
(13907, 886, 339),
(26060, 965, 284),
(27148, 820, 221),
(13147, 677, 135),
(9126, 862, 923),
(27389, 569, 266),
(8030, 180, 392),
(7810, 194, 758),
(4568, 354, 995),
(8233, 740, 657),
(23816, 159, 576),
(26899, 475, 597),
(21718, 478, 423),
(18144, 753, 404),
(29026, 288, 196),
(8873, 293, 324),
(22593, 683, 585),
(24228, 165, 272),
(29480, 907, 140),
(2326, 263, 136),
(6071, 858, 118),
(21171, 711, 790),
(2511, 899, 421),
(21880, 491, 120),
(10822, 386, 994),
(22550, 355, 793),
(10776, 283, 547),
(6742, 747, 440),
(7244, 207, 638),
(1238, 598, 909),
(10260, 725, 838),
(17844, 603, 865),
(1745, 716, 343),
(17735, 704, 786),
(29835, 507, 635),
(15591, 406, 842),
(17900, 932, 229),
(17123, 885, 802),
(9594, 538, 643),
(6075, 704, 951),
(9209, 611, 754),
(22004, 195, 655),
(6636, 896, 417),
(9664, 268, 720),
(13989, 143, 930),
(14752, 514, 647),
(19115, 741, 823),
(1410, 943, 489),
(1246, 968, 996),
(21377, 134, 375),
(10773, 790, 412),
(7038, 897, 948),
(11691, 982, 597),
(761, 147, 563),
(3370, 785, 987),
(29915, 765, 607),
(28901, 779, 960),
(12775, 587, 290),
(28907, 526, 955),
(5240, 899, 714),
(13045, 322, 793),
(21569, 713, 634),
(16783, 325, 726),
(24446, 695, 351),
(10632, 489, 102),
(19137, 405, 782),
(4854, 348, 662),
(6118, 649, 881),
(3369, 886, 210),
(12384, 292, 115),
(19828, 460, 295),
(28525, 132, 829),
(23799, 155, 638),
(17148, 304, 981),
(7820, 344, 788),
(15393, 408, 663),
(27439, 572, 356),
(22573, 750, 899),
(25662, 197, 675),
(12297, 430, 463),
(28570, 900, 664),
(20727, 808, 761),
(25767, 622, 849),
(24421, 901, 271),
(29205, 166, 317),
(17747, 925, 131),
(29238, 313, 177),
(7504, 271, 821),
(13774, 680, 121),
(27358, 535, 949),
(19708, 138, 335),
(16299, 367, 850),
(11080, 716, 320),
(29638, 936, 375),
(21598, 746, 853),
(2188, 714, 115),
(16289, 739, 982),
(14867, 404, 839),
(27460, 972, 618),
(21978, 142, 350),
(15105, 405, 644),
(13688, 896, 800),
(12687, 925, 752),
(11616, 701, 507),
(27442, 874, 759),
(29188, 109, 904),
(26521, 200, 158),
(3512, 783, 328),
(13124, 468, 866),
(5338, 884, 795),
(28416, 188, 557),
(13962, 411, 732),
(11168, 345, 103),
(8242, 763, 979),
(13692, 964, 461),
(26860, 669, 373),
(2056, 485, 450),
(12664, 509, 468),
(13402, 303, 1000),
(19928, 393, 746),
(28041, 801, 302),
(23677, 217, 720),
(5913, 557, 694),
(26577, 401, 297),
(4190, 841, 999),
(2429, 522, 834),
(11207, 877, 189),
(15262, 573, 777),
(304, 270, 593),
(23324, 428, 995),
(23705, 857, 363),
(1114, 742, 603),
(27127, 228, 503),
(20821, 288, 535),
(11079, 418, 263),
(9121, 898, 744),
(28691, 780, 779),
(23008, 772, 617),
(27817, 572, 617),
(605, 726, 323),
(2431, 232, 761),
(12133, 231, 726),
(21056, 396, 268),
(66, 961, 605),
(9411, 350, 775),
(15418, 550, 142),
(1690, 462, 133),
(21898, 668, 897),
(29872, 506, 931),
(16563, 660, 646),
(9729, 222, 523),
(9956, 940, 979),
(9178, 538, 528),
(28186, 283, 300),
(6183, 151, 277),
(4646, 943, 651),
(5626, 545, 697),
(20200, 439, 731),
(22411, 298, 403),
(19483, 906, 582),
(25755, 233, 544),
(18350, 758, 606),
(788, 391, 670),
(3725, 533, 444),
(4564, 374, 319),
(4366, 634, 746),
(29762, 373, 524),
(20073, 650, 538),
(16633, 624, 179),
(22392, 228, 747),
(22483, 910, 856),
(5726, 968, 664),
(12798, 666, 780),
(19519, 184, 912),
(11672, 199, 467),
(8092, 585, 737),
(19825, 776, 975),
(474, 546, 802),
(13602, 942, 240),
(424, 931, 360),
(5341, 877, 873),
(27314, 238, 805),
(86, 734, 260),
(20320, 507, 227),
(26701, 899, 633),
(17615, 323, 403),
(17414, 871, 585),
(1209, 489, 598),
(23549, 628, 538),
(18872, 520, 324),
(480, 462, 654),
(11312, 852, 533),
(9661, 179, 521),
(24262, 447, 876),
(16270, 227, 371),
(14088, 384, 586),
(16442, 290, 350),
(28311, 593, 594),
(19006, 478, 828),
(3676, 794, 195),
(20086, 841, 439),
(22399, 587, 683),
(27158, 784, 202),
(24401, 166, 406),
(24934, 649, 551),
(5104, 632, 413),
(27759, 646, 449),
(14425, 779, 144),
(7314, 243, 494),
(25417, 860, 451),
(23375, 599, 509),
(7761, 186, 130),
(27781, 129, 283),
(20383, 115, 567),
(14980, 227, 894),
(9889, 156, 299),
(25814, 715, 121),
(16160, 1000, 431),
(20144, 115, 516),
